,CPU time,Time,Sum,CPU unit,Time unit,Job_nr,Cost
Job6v4_5,12900.0,13607.0,26507.0, ms,ms.,Job6v4,2421820.0
Job6v4_8,93088.0,93388.0,186476.0, ms,ms.,Job6v4,8167.96
Job6v4_9,94532.0,95301.0,189833.0, ms,ms.,Job6v4,8386.47
Job6v4_10,235696.0,235972.0,471668.0, ms,ms.,Job6v4,635569.0
Job6v4_11,245635.0,246368.0,492003.0, ms,ms.,Job6v4,635788.0
Job6v4_16,31216.0,31505.0,62721.0, ms,ms.,Job6v4,3825.81
Job6v4_17,33051.0,33834.0,66885.0, ms,ms.,Job6v4,4044.32
Job6v4_18,18260.0,18464.0,36724.0, ms,ms.,Job6v4,1083.31
Job6v4_19,20276.0,20994.0,41270.0, ms,ms.,Job6v4,1300.95
Job7v0_0,8001.0,8002.0,16003.0, ms,ms.,Job7v0,787.333
Job7v0_2,269.0,268.0,537.0, ms,ms.,Job7v0,67.1324
Job7v0_4,54.0,54.0,108.0, ms,ms.,Job7v0,13.1333
Job7v0_6,584.0,584.0,1168.0, ms,ms.,Job7v0,12442.6
Job7v0_8,279.0,279.0,558.0, ms,ms.,Job7v0,67.3105
Job7v0_10,123.0,124.0,247.0, ms,ms.,Job7v0,17.1645
Job7v1_0,316.0,320.0,636.0, ms,ms.,Job7v1,132711.0
Job7v1_1,198.0,205.0,403.0, ms,ms.,Job7v1,24.1607
Job7v1_2,172.0,181.0,353.0, ms,ms.,Job7v1,21.8688
Job7v1_3,259.0,266.0,525.0, ms,ms.,Job7v1,232257.0
Job7v1_4,189.0,192.0,381.0, ms,ms.,Job7v1,20.1836
Job7v1_5,148.0,157.0,305.0, ms,ms.,Job7v1,21.1314
Job7v2_0,673.0,676.0,1349.0, ms,ms.,Job7v2,10086.0
Job7v2_1,669.0,672.0,1341.0, ms,ms.,Job7v2,10085.3
Job7v2_2,609.0,612.0,1221.0, ms,ms.,Job7v2,128.604
Job7v2_3,608.0,611.0,1219.0, ms,ms.,Job7v2,127.859
Job7v2_4,563.0,567.0,1130.0, ms,ms.,Job7v2,99.3824
Job7v2_5,565.0,566.0,1131.0, ms,ms.,Job7v2,98.6375
Job7v2_6,1399775.0,1399909.0,2799684.0, ms,ms.,Job7v2,38420.6
Job7v2_7,1374526.0,1374680.0,2749206.0, ms,ms.,Job7v2,38419.9
Job7v2_8,626.0,631.0,1257.0, ms,ms.,Job7v2,127.643
Job7v2_9,599.0,603.0,1202.0, ms,ms.,Job7v2,126.898
Job7v2_10,438.0,440.0,878.0, ms,ms.,Job7v2,95.5894
Job7v2_11,447.0,450.0,897.0, ms,ms.,Job7v2,94.8445
Job7v3_0,8.0,8.0,16.0, ms,ms.,Job7v3,0.534831
Job7v3_1,14.0,13.0,27.0, ms,ms.,Job7v3,0.53251
Job7v3_2,4.0,4.0,8.0, ms,ms.,Job7v3,0.25249
Job7v3_3,4.0,4.0,8.0, ms,ms.,Job7v3,0.242516
Job7v3_4,3.0,3.0,6.0, ms,ms.,Job7v3,0.209765
Job7v3_5,4.0,3.0,7.0, ms,ms.,Job7v3,0.207344
Job7v3_6,12.0,11.0,23.0, ms,ms.,Job7v3,0.303467
Job7v3_7,12.0,11.0,23.0, ms,ms.,Job7v3,0.301146
Job7v3_8,4.0,4.0,8.0, ms,ms.,Job7v3,0.25025
Job7v3_9,5.0,4.0,9.0, ms,ms.,Job7v3,0.240276
Job7v3_10,3.0,3.0,6.0, ms,ms.,Job7v3,0.193431
Job7v3_11,4.0,3.0,7.0, ms,ms.,Job7v3,0.19101
Job7v4_0,0.0,0.0,0.0, ms,ms.,Job7v4,0.0215317
Job7v4_1,1.0,0.0,1.0, ms,ms.,Job7v4,0.0126533
Job7v4_2,1.0,1.0,2.0, ms,ms.,Job7v4,0.04822
Job7v4_3,0.0,0.0,0.0, ms,ms.,Job7v4,0.0354768
Job7v4_4,1.0,1.0,2.0, ms,ms.,Job7v4,0.0283495
Job7v4_5,1.0,0.0,1.0, ms,ms.,Job7v4,0.0194702
Job7v4_6,1.0,0.0,1.0, ms,ms.,Job7v4,0.0194581
Job7v4_7,1.0,0.0,1.0, ms,ms.,Job7v4,0.0105797
Job7v4_8,1.0,0.0,1.0, ms,ms.,Job7v4,0.0478575
Job7v4_9,0.0,0.0,0.0, ms,ms.,Job7v4,0.0351143
Job7v4_10,1.0,1.0,2.0, ms,ms.,Job7v4,0.0282358
Job7v4_11,1.0,0.0,1.0, ms,ms.,Job7v4,0.0193564
Job8v1_0,2.0,1.0,3.0, ms,ms.,Job8v1,0.171065
Job8v1_1,4.0,3.0,7.0, ms,ms.,Job8v1,0.1677
Job8v2_0,0.0,0.0,0.0, ms,ms.,Job8v2,0.0121861
Job8v2_1,0.0,0.0,0.0, ms,ms.,Job8v2,0.003325
Job8v4_0,395.0,396.0,791.0, ms,ms.,Job8v4,84.1721
Job8v4_1,841.0,841.0,1682.0, ms,ms.,Job8v4,87.4699
Job9v0_0,9354.0,9385.0,18739.0, ms,ms.,Job9v0,49729100.0
Job9v0_1,9304.0,9332.0,18636.0, ms,ms.,Job9v0,49729100.0
Job9v0_2,8493.0,8535.0,17028.0, ms,ms.,Job9v0,998.476
Job9v0_3,8599.0,8626.0,17225.0, ms,ms.,Job9v0,1008.57
Job9v0_4,2146.0,2256.0,4402.0, ms,ms.,Job9v0,194.478
Job9v0_5,2316.0,2391.0,4707.0, ms,ms.,Job9v0,204.571
Job9v0_6,2149.0,2212.0,4361.0, ms,ms.,Job9v0,194.382
Job9v0_7,2320.0,2398.0,4718.0, ms,ms.,Job9v0,204.475
Job9v0_8,12374.0,12415.0,24789.0, ms,ms.,Job9v0,54149200.0
Job9v0_9,12280.0,12312.0,24592.0, ms,ms.,Job9v0,54149200.0
Job9v0_10,1335.0,1360.0,2695.0, ms,ms.,Job9v0,5414940.0
Job9v0_11,1437.0,1456.0,2893.0, ms,ms.,Job9v0,5414950.0
Job9v0_12,2081222.0,2081448.0,4162670.0, ms,ms.,Job9v0,24863700000.0
Job9v0_13,2103452.0,2103704.0,4207156.0, ms,ms.,Job9v0,24863700000.0
Job9v0_14,9193.0,9224.0,18417.0, ms,ms.,Job9v0,49729100.0
Job9v0_15,9374.0,9403.0,18777.0, ms,ms.,Job9v0,49729100.0
Job9v0_16,7994.0,8018.0,16012.0, ms,ms.,Job9v0,652.116
Job9v0_17,8101.0,8118.0,16219.0, ms,ms.,Job9v0,662.21
Job9v0_18,7592.0,7620.0,15212.0, ms,ms.,Job9v0,876.77
Job9v0_19,7697.0,7715.0,15412.0, ms,ms.,Job9v0,886.863
Job9v1_0,984.0,1033.0,2017.0, ms,ms.,Job9v1,181.633
Job9v1_1,1210.0,1211.0,2421.0, ms,ms.,Job9v1,232.923
Job9v1_2,419.0,419.0,838.0, ms,ms.,Job9v1,92.991
Job9v1_3,666.0,665.0,1331.0, ms,ms.,Job9v1,144.281
Job9v1_4,434.0,434.0,868.0, ms,ms.,Job9v1,91.7275
Job9v1_5,673.0,673.0,1346.0, ms,ms.,Job9v1,143.02
Job9v1_6,7231.0,7236.0,14467.0, ms,ms.,Job9v1,1362.32
Job9v1_7,7366.0,7369.0,14735.0, ms,ms.,Job9v1,1359.61
Job9v1_8,10039.0,10044.0,20083.0, ms,ms.,Job9v1,322881.0
Job9v1_9,10058.0,10060.0,20118.0, ms,ms.,Job9v1,322878.0
Job9v1_10,5684.0,5687.0,11371.0, ms,ms.,Job9v1,322260.0
Job9v1_11,5705.0,5709.0,11414.0, ms,ms.,Job9v1,322312.0
Job9v1_12,1088733.0,1088845.0,2177578.0, ms,ms.,Job9v1,70696.3
Job9v1_13,1141642.0,1141763.0,2283405.0, ms,ms.,Job9v1,70747.8
Job9v1_14,28398.0,28407.0,56805.0, ms,ms.,Job9v1,3251.79
Job9v1_15,28452.0,28462.0,56914.0, ms,ms.,Job9v1,3303.31
Job9v1_16,764.0,766.0,1530.0, ms,ms.,Job9v1,155.43
Job9v1_17,1001.0,1002.0,2003.0, ms,ms.,Job9v1,206.721
Job9v1_18,5526.0,5528.0,11054.0, ms,ms.,Job9v1,689.411
Job9v1_19,5743.0,5745.0,11488.0, ms,ms.,Job9v1,740.932
Job9v2_0,74.0,75.0,149.0, ms,ms.,Job9v2,18.0162
Job9v2_1,261.0,261.0,522.0, ms,ms.,Job9v2,86.2124
Job9v2_2,249.0,249.0,498.0, ms,ms.,Job9v2,14.6685
Job9v2_3,488.0,488.0,976.0, ms,ms.,Job9v2,83.1568
Job9v2_4,46.0,46.0,92.0, ms,ms.,Job9v2,7.55386
Job9v2_5,232.0,231.0,463.0, ms,ms.,Job9v2,75.7417
Job9v2_6,1713.0,1712.0,3425.0, ms,ms.,Job9v2,796.811
Job9v2_7,1763.0,1763.0,3526.0, ms,ms.,Job9v2,793.586
Job9v2_8,46.0,46.0,92.0, ms,ms.,Job9v2,7.54317
Job9v2_9,232.0,232.0,464.0, ms,ms.,Job9v2,75.731
Job9v2_10,38751.0,38764.0,77515.0, ms,ms.,Job9v2,2233.44
Job9v2_11,38850.0,38863.0,77713.0, ms,ms.,Job9v2,2230.21
Job9v2_12,456.0,456.0,912.0, ms,ms.,Job9v2,20.461
Job9v2_13,633.0,634.0,1267.0, ms,ms.,Job9v2,88.6501
Job9v2_14,7343.0,7344.0,14687.0, ms,ms.,Job9v2,297.693
Job9v2_15,7641.0,7643.0,15284.0, ms,ms.,Job9v2,366.181
Job9v2_16,7488.0,7492.0,14980.0, ms,ms.,Job9v2,298.524
Job9v2_17,7728.0,7729.0,15457.0, ms,ms.,Job9v2,367.012
Job9v2_18,278.0,278.0,556.0, ms,ms.,Job9v2,13.741
Job9v2_19,486.0,486.0,972.0, ms,ms.,Job9v2,82.2293
Job9v3_0,711.0,717.0,1428.0, ms,ms.,Job9v3,123.309
Job9v3_1,796.0,798.0,1594.0, ms,ms.,Job9v3,127.824
Job9v3_6,1008.0,1010.0,2018.0, ms,ms.,Job9v3,186.985
Job9v3_7,1089.0,1089.0,2178.0, ms,ms.,Job9v3,191.501
Job9v3_8,3620.0,3624.0,7244.0, ms,ms.,Job9v3,24698800.0
Job9v3_9,3709.0,3712.0,7421.0, ms,ms.,Job9v3,24698800.0
Job9v3_10,1727.0,1728.0,3455.0, ms,ms.,Job9v3,269.18
Job9v3_11,1814.0,1816.0,3630.0, ms,ms.,Job9v3,273.696
Job9v3_14,678.0,683.0,1361.0, ms,ms.,Job9v3,115.709
Job9v3_15,748.0,750.0,1498.0, ms,ms.,Job9v3,120.224
Job9v3_16,3703.0,3709.0,7412.0, ms,ms.,Job9v3,24698800.0
Job9v3_17,3793.0,3793.0,7586.0, ms,ms.,Job9v3,24698800.0
Job9v3_18,1720.0,1721.0,3441.0, ms,ms.,Job9v3,265.908
Job9v3_19,1808.0,1809.0,3617.0, ms,ms.,Job9v3,270.424
Job9v4_0,8410.0,8423.0,16833.0, ms,ms.,Job9v4,33949200.0
Job9v4_1,8475.0,8486.0,16961.0, ms,ms.,Job9v4,33949200.0
Job9v4_2,1010.0,1012.0,2022.0, ms,ms.,Job9v4,111.187
Job9v4_3,998.0,1005.0,2003.0, ms,ms.,Job9v4,111.204
Job9v4_4,6494.0,6499.0,12993.0, ms,ms.,Job9v4,1349020.0
Job9v4_5,6509.0,6516.0,13025.0, ms,ms.,Job9v4,1349020.0
Job9v4_6,2814.0,2821.0,5635.0, ms,ms.,Job9v4,1348550.0
Job9v4_7,2826.0,2837.0,5663.0, ms,ms.,Job9v4,1348550.0
Job9v4_8,3604.0,3609.0,7213.0, ms,ms.,Job9v4,478.872
Job9v4_9,3711.0,3720.0,7431.0, ms,ms.,Job9v4,496.612
Job9v4_10,1009.0,1025.0,2034.0, ms,ms.,Job9v4,156.739
Job9v4_11,1040.0,1134.0,2174.0, ms,ms.,Job9v4,159.456
Job9v4_14,364512.0,364591.0,729103.0, ms,ms.,Job9v4,17689.3
Job9v4_15,364290.0,364332.0,728622.0, ms,ms.,Job9v4,17689.3
Job9v4_16,3837.0,3847.0,7684.0, ms,ms.,Job9v4,493.554
Job9v4_17,3934.0,3947.0,7881.0, ms,ms.,Job9v4,511.294
Job9v4_18,2867.0,2877.0,5744.0, ms,ms.,Job9v4,407.517
Job9v4_19,2852.0,2865.0,5717.0, ms,ms.,Job9v4,407.499
Job10v0_0,1.0,0.0,1.0, ms,ms.,Job10v0,0.0121861
Job10v0_1,0.0,0.0,0.0, ms,ms.,Job10v0,0.003325
Job10v2_0,396.0,397.0,793.0, ms,ms.,Job10v2,84.1721
Job10v2_1,840.0,839.0,1679.0, ms,ms.,Job10v2,87.4699
Job11v0_0,37290.0,65045.0,102335.0, ms,ms.,Job11v0,159.755
Job11v0_1,169505.0,192115.0,361620.0, ms,ms.,Job11v0,8374.91
Job11v0_2,178526.0,201490.0,380016.0, ms,ms.,Job11v0,8374.85
Job11v0_3,31168.0,66951.0,98119.0, ms,ms.,Job11v0,43.8245
Job11v0_5,37630.0,74130.0,111760.0, ms,ms.,Job11v0,165.537
Job11v0_6,28992.0,55874.0,84866.0, ms,ms.,Job11v0,33.0493
Job11v0_7,3168159.0,3189500.0,6357659.0, ms,ms.,Job11v0,546743.0
Job11v0_8,29751.0,64786.0,94537.0, ms,ms.,Job11v0,82.4813
Job11v0_9,201964.0,233523.0,435487.0, ms,ms.,Job11v0,11386.0
Job11v1_0,5742.0,5743.0,11485.0, ms,ms.,Job11v1,849.918
Job11v1_1,6403.0,6404.0,12807.0, ms,ms.,Job11v1,850.797
Job11v1_2,19764.0,19784.0,39548.0, ms,ms.,Job11v1,1244.95
Job11v1_3,20637.0,20642.0,41279.0, ms,ms.,Job11v1,1248.25
Job11v1_4,138886.0,138933.0,277819.0, ms,ms.,Job11v1,1255770000.0
Job11v1_5,139983.0,140025.0,280008.0, ms,ms.,Job11v1,1255770000.0
Job11v1_6,3083.0,3084.0,6167.0, ms,ms.,Job11v1,497.958
Job11v1_7,3680.0,3681.0,7361.0, ms,ms.,Job11v1,498.837
Job11v1_8,3952.0,3951.0,7903.0, ms,ms.,Job11v1,772.596
Job11v1_9,4493.0,4493.0,8986.0, ms,ms.,Job11v1,773.474
Job11v1_10,5371.0,5372.0,10743.0, ms,ms.,Job11v1,837.545
Job11v1_11,5959.0,5959.0,11918.0, ms,ms.,Job11v1,838.424
Job11v1_12,82811.0,82837.0,165648.0, ms,ms.,Job11v1,6717.35
Job11v1_13,78127.0,78146.0,156273.0, ms,ms.,Job11v1,6718.23
Job11v1_14,885.0,928.0,1813.0, ms,ms.,Job11v1,155.074
Job11v1_15,1704.0,1705.0,3409.0, ms,ms.,Job11v1,158.376
Job11v1_16,3313.0,3314.0,6627.0, ms,ms.,Job11v1,50230400.0
Job11v1_17,4138.0,4139.0,8277.0, ms,ms.,Job11v1,50230400.0
Job11v2_0,9768.0,12404.0,22172.0, ms,ms.,Job11v2,773.512
Job11v2_1,17290.0,19697.0,36987.0, ms,ms.,Job11v2,2995.61
Job11v2_2,8762.0,10669.0,19431.0, ms,ms.,Job11v2,50230800.0
Job11v2_3,7582.0,9597.0,17179.0, ms,ms.,Job11v2,50230400.0
Job11v2_4,9404.0,11498.0,20902.0, ms,ms.,Job11v2,758.062
Job11v2_5,3847.0,5791.0,9638.0, ms,ms.,Job11v2,138.94
Job11v2_7,12855.0,15623.0,28478.0, ms,ms.,Job11v2,1708.66
Job11v2_8,16048.0,18690.0,34738.0, ms,ms.,Job11v2,3453.65
Job11v3_1,2447.0,3353.0,5800.0, ms,ms.,Job11v3,237.569
Job11v3_2,24956.0,25685.0,50641.0, ms,ms.,Job11v3,2037.33
Job11v3_4,2943.0,3838.0,6781.0, ms,ms.,Job11v3,584.207
Job11v3_5,2539.0,3171.0,5710.0, ms,ms.,Job11v3,355.301
Job11v3_6,2118.0,2720.0,4838.0, ms,ms.,Job11v3,236.918
Job11v3_7,2376.0,3029.0,5405.0, ms,ms.,Job11v3,321.816
Job11v3_8,3048.0,3745.0,6793.0, ms,ms.,Job11v3,603.23
Job11v3_9,1974.0,2586.0,4560.0, ms,ms.,Job11v3,203.392
Job11v4_0,576194.0,576266.0,1152460.0, ms,ms.,Job11v4,44833.2
Job11v4_1,577178.0,577231.0,1154409.0, ms,ms.,Job11v4,44833.6
Job11v4_2,443.0,443.0,886.0, ms,ms.,Job11v4,95.5007
Job11v4_3,497.0,496.0,993.0, ms,ms.,Job11v4,95.7702
Job11v4_4,21874.0,21875.0,43749.0, ms,ms.,Job11v4,14673.8
Job11v4_5,22378.0,22382.0,44760.0, ms,ms.,Job11v4,14674.1
Job11v4_6,578488.0,578547.0,1157035.0, ms,ms.,Job11v4,44658.8
Job11v4_7,600195.0,600249.0,1200444.0, ms,ms.,Job11v4,44659.2
Job11v4_8,516.0,517.0,1033.0, ms,ms.,Job11v4,97.2814
Job11v4_9,554.0,554.0,1108.0, ms,ms.,Job11v4,97.5509
Job11v4_10,442.0,442.0,884.0, ms,ms.,Job11v4,95.5005
Job11v4_11,497.0,496.0,993.0, ms,ms.,Job11v4,95.77
Job11v4_12,107.0,107.0,214.0, ms,ms.,Job11v4,22.8574
Job11v4_13,165.0,164.0,329.0, ms,ms.,Job11v4,23.2893
Job11v4_14,477.0,476.0,953.0, ms,ms.,Job11v4,91.3995
Job11v4_15,511.0,510.0,1021.0, ms,ms.,Job11v4,91.669
Job11v4_16,3239627.0,3239893.0,6479520.0, ms,ms.,Job11v4,321310.0
Job11v4_17,3270887.0,3271145.0,6542032.0, ms,ms.,Job11v4,321310.0
Job11v4_18,720758.0,720803.0,1441561.0, ms,ms.,Job11v4,44664.0
Job11v4_19,760703.0,760773.0,1521476.0, ms,ms.,Job11v4,44664.3
Job12v0_0,3740.0,4230.0,7970.0, ms,ms.,Job12v0,34035200.0
Job12v0_1,1901.0,2267.0,4168.0, ms,ms.,Job12v0,287.446
Job12v0_2,1630.0,2006.0,3636.0, ms,ms.,Job12v0,306.734
Job12v0_3,4158.0,4530.0,8688.0, ms,ms.,Job12v0,24677000.0
Job12v0_4,2182.0,2561.0,4743.0, ms,ms.,Job12v0,301.61
Job12v0_5,1752.0,2140.0,3892.0, ms,ms.,Job12v0,297.372
Job12v1_0,6577.0,6606.0,13183.0, ms,ms.,Job12v1,22322100.0
Job12v1_1,1828.0,1847.0,3675.0, ms,ms.,Job12v1,176.242
Job12v1_2,2109.0,2248.0,4357.0, ms,ms.,Job12v1,205.097
Job12v1_3,1676.0,1703.0,3379.0, ms,ms.,Job12v1,10087200.0
Job12v1_4,1603.0,1629.0,3232.0, ms,ms.,Job12v1,172.423
Job12v1_5,1422.0,1446.0,2868.0, ms,ms.,Job12v1,161.978
Job12v2_0,11.0,12.0,23.0, ms,ms.,Job12v2,2.7055
Job12v2_1,24.0,24.0,48.0, ms,ms.,Job12v2,3.90888
Job12v3_0,862484.0,862601.0,1725085.0, ms,ms.,Job12v3,30427.0
Job12v3_1,329.0,361.0,690.0, ms,ms.,Job12v3,64.9888
Job12v3_2,178.0,203.0,381.0, ms,ms.,Job12v3,31.1891
Job12v3_3,498.0,526.0,1024.0, ms,ms.,Job12v3,22178.7
Job12v3_4,297.0,329.0,626.0, ms,ms.,Job12v3,68.6393
Job12v3_5,174.0,211.0,385.0, ms,ms.,Job12v3,32.5294
Job12v4_0,5920.0,5926.0,11846.0, ms,ms.,Job12v4,2005710.0
Job12v4_1,5517.0,5521.0,11038.0, ms,ms.,Job12v4,737.188
Job12v4_2,963.0,968.0,1931.0, ms,ms.,Job12v4,137.885
Job12v4_3,1752685.0,1753188.0,3505873.0, ms,ms.,Job12v4,135555.0
Job12v4_4,5491.0,5493.0,10984.0, ms,ms.,Job12v4,734.659
Job12v4_5,425.0,428.0,853.0, ms,ms.,Job12v4,91.8503
Job13v0_0,15128.0,15148.0,30276.0, ms,ms.,Job13v0,6700040.0
Job13v0_1,17065.0,17071.0,34136.0, ms,ms.,Job13v0,6700090.0
Job13v0_2,13142.0,13147.0,26289.0, ms,ms.,Job13v0,1992.26
Job13v0_3,15005.0,15011.0,30016.0, ms,ms.,Job13v0,2044.51
Job13v0_4,17671.0,17678.0,35349.0, ms,ms.,Job13v0,6700090.0
Job13v0_5,19617.0,19625.0,39242.0, ms,ms.,Job13v0,6700140.0
Job13v0_6,2756159.0,2756442.0,5512601.0, ms,ms.,Job13v0,173316.0
Job13v0_7,2763602.0,2763830.0,5527432.0, ms,ms.,Job13v0,173368.0
Job13v0_14,2390.0,2393.0,4783.0, ms,ms.,Job13v0,5023180.0
Job13v0_15,4367.0,4369.0,8736.0, ms,ms.,Job13v0,5023230.0
Job13v0_18,10489.0,10504.0,20993.0, ms,ms.,Job13v0,336131.0
Job13v0_19,12425.0,12432.0,24857.0, ms,ms.,Job13v0,336183.0
Job13v1_0,961.0,1017.0,1978.0, ms,ms.,Job13v1,139.689
Job13v1_1,1185.0,1232.0,2417.0, ms,ms.,Job13v1,161.656
Job13v1_4,981.0,1052.0,2033.0, ms,ms.,Job13v1,203.135
Job13v1_5,1191.0,1255.0,2446.0, ms,ms.,Job13v1,225.102
Job13v1_8,18796.0,18886.0,37682.0, ms,ms.,Job13v1,15679.9
Job13v1_9,18985.0,19049.0,38034.0, ms,ms.,Job13v1,15701.9
Job13v1_12,7262.0,7340.0,14602.0, ms,ms.,Job13v1,23429200.0
Job13v1_13,7316.0,7379.0,14695.0, ms,ms.,Job13v1,23429200.0
Job13v1_14,1365.0,1416.0,2781.0, ms,ms.,Job13v1,232.121
Job13v1_15,1590.0,1635.0,3225.0, ms,ms.,Job13v1,254.088
Job13v1_16,6534.0,6596.0,13130.0, ms,ms.,Job13v1,23429300.0
Job13v1_17,6568.0,6630.0,13198.0, ms,ms.,Job13v1,23429300.0
Job13v1_18,1042.0,1112.0,2154.0, ms,ms.,Job13v1,6981380.0
Job13v1_19,1298.0,1353.0,2651.0, ms,ms.,Job13v1,6981400.0
Job13v2_0,1748411.0,1749938.0,3498349.0, ms,ms.,Job13v2,159570.0
Job13v2_1,1824618.0,1826207.0,3650825.0, ms,ms.,Job13v2,164899.0
Job13v2_4,43121.0,43282.0,86403.0, ms,ms.,Job13v2,3967.65
Job13v2_5,79396.0,80035.0,159431.0, ms,ms.,Job13v2,9296.4
Job13v2_6,19686.0,19898.0,39584.0, ms,ms.,Job13v2,45292.2
Job13v2_7,57279.0,57523.0,114802.0, ms,ms.,Job13v2,50621.0
Job13v2_10,55181.0,56278.0,111459.0, ms,ms.,Job13v2,336236.0
Job13v2_11,89460.0,89633.0,179093.0, ms,ms.,Job13v2,341565.0
Job13v2_14,867101.0,878630.0,1745731.0, ms,ms.,Job13v2,126671.0
Job13v2_15,902308.0,959377.0,1861685.0, ms,ms.,Job13v2,132000.0
Job13v2_16,191347.0,192493.0,383840.0, ms,ms.,Job13v2,10608.5
Job13v2_17,216528.0,216758.0,433286.0, ms,ms.,Job13v2,15937.2
Job13v2_18,36665.0,38012.0,74677.0, ms,ms.,Job13v2,1531.78
Job13v2_19,69580.0,69751.0,139331.0, ms,ms.,Job13v2,6860.54
Job13v3_14,122559.0,124382.0,246941.0, ms,ms.,Job13v3,16906.2
Job13v3_15,211478.0,261327.0,472805.0, ms,ms.,Job13v3,23360.5
Job13v3_16,88037.0,89954.0,177991.0, ms,ms.,Job13v3,50247700.0
Job13v3_17,191034.0,194605.0,385639.0, ms,ms.,Job13v3,50254200.0
Job14v1_0,50.0,49.0,99.0, ms,ms.,Job14v1,12.5899
Job14v1_1,109.0,109.0,218.0, ms,ms.,Job14v1,13.0219
Job14v2_0,13.0,12.0,25.0, ms,ms.,Job14v2,2.95253
Job14v2_1,39.0,39.0,78.0, ms,ms.,Job14v2,3.05385
Job15v0_2,439.0,444.0,883.0, ms,ms.,Job15v0,104.803
Job15v0_3,558.0,561.0,1119.0, ms,ms.,Job15v0,109.842
Job15v0_10,1745.0,1746.0,3491.0, ms,ms.,Job15v0,495928.0
Job15v0_11,1877.0,1880.0,3757.0, ms,ms.,Job15v0,495933.0
Job15v1_6,26483.0,26538.0,53021.0, ms,ms.,Job15v1,5950.12
Job15v1_7,26251.0,26261.0,52512.0, ms,ms.,Job15v1,5993.97
Job15v1_8,158536.0,158586.0,317122.0, ms,ms.,Job15v1,417316.0
Job15v1_9,158779.0,158829.0,317608.0, ms,ms.,Job15v1,417332.0
Job15v1_10,5718.0,5896.0,11614.0, ms,ms.,Job15v1,917.831
Job15v1_11,5779.0,5963.0,11742.0, ms,ms.,Job15v1,961.689
Job15v1_12,5688.0,5859.0,11547.0, ms,ms.,Job15v1,914.85
Job15v1_13,5843.0,6036.0,11879.0, ms,ms.,Job15v1,958.707
Job15v1_14,642.0,642.0,1284.0, ms,ms.,Job15v1,195312.0
Job15v1_15,644.0,645.0,1289.0, ms,ms.,Job15v1,195327.0
Job15v1_18,404147.0,404198.0,808345.0, ms,ms.,Job15v1,2443350.0
Job15v1_19,412565.0,412614.0,825179.0, ms,ms.,Job15v1,2443360.0
Job15v2_2,1688363.0,2007158.0,3695521.0, ms,ms.,Job15v2,146722.0
Job15v2_3,1768060.0,1952598.0,3720658.0, ms,ms.,Job15v2,124046.0
Job15v2_8,158551.0,181466.0,340017.0, ms,ms.,Job15v2,37821.1
Job15v2_9,257092.0,277729.0,534821.0, ms,ms.,Job15v2,15145.8
Job15v2_12,2165768.0,2498731.0,4664499.0, ms,ms.,Job15v2,163544.0
Job15v2_13,1875371.0,2082774.0,3958145.0, ms,ms.,Job15v2,140868.0
Job15v2_14,1090594.0,1108167.0,2198761.0, ms,ms.,Job15v2,86345.8
Job15v2_15,1181299.0,1202524.0,2383823.0, ms,ms.,Job15v2,63670.5
Job15v2_16,2234879.0,2565085.0,4799964.0, ms,ms.,Job15v2,178698.0
Job15v2_17,2484999.0,2695781.0,5180780.0, ms,ms.,Job15v2,156023.0
Job15v2_18,208888.0,227094.0,435982.0, ms,ms.,Job15v2,38552.3
Job15v2_19,296772.0,317336.0,614108.0, ms,ms.,Job15v2,15877.0
Job15v3_0,7384.0,7660.0,15044.0, ms,ms.,Job15v3,915.936
Job15v3_1,8040.0,8260.0,16300.0, ms,ms.,Job15v3,874.162
Job15v3_4,1767.0,2016.0,3783.0, ms,ms.,Job15v3,210.53
Job15v3_5,2226.0,2449.0,4675.0, ms,ms.,Job15v3,171.146
Job15v3_6,7068.0,7277.0,14345.0, ms,ms.,Job15v3,924.522
Job15v3_7,7563.0,7771.0,15334.0, ms,ms.,Job15v3,884.969
Job15v3_8,1820729.0,1821113.0,3641842.0, ms,ms.,Job15v3,130587.0
Job15v3_9,1870957.0,1871263.0,3742220.0, ms,ms.,Job15v3,130545.0
Job15v3_10,12341.0,12638.0,24979.0, ms,ms.,Job15v3,2254.09
Job15v3_11,12914.0,13162.0,26076.0, ms,ms.,Job15v3,2247.24
Job15v3_12,12421.0,12663.0,25084.0, ms,ms.,Job15v3,2254.09
Job15v3_13,12849.0,13095.0,25944.0, ms,ms.,Job15v3,2247.24
Job15v3_14,4710.0,4941.0,9651.0, ms,ms.,Job15v3,468.212
Job15v3_15,5239.0,5469.0,10708.0, ms,ms.,Job15v3,426.333
Job15v3_16,4784.0,5024.0,9808.0, ms,ms.,Job15v3,451.044
Job15v3_17,5257.0,5493.0,10750.0, ms,ms.,Job15v3,409.27
Job15v4_2,54161.0,54185.0,108346.0, ms,ms.,Job15v4,439015.0
Job15v4_3,63125.0,63159.0,126284.0, ms,ms.,Job15v4,441342.0
Job15v4_4,14088.0,14100.0,28188.0, ms,ms.,Job15v4,279.832
Job15v4_5,25307.0,25403.0,50710.0, ms,ms.,Job15v4,2607.78
Job15v4_6,3359.0,3363.0,6722.0, ms,ms.,Job15v4,235.376
Job15v4_7,13431.0,13452.0,26883.0, ms,ms.,Job15v4,2563.33
